,comment,date
104,"Photo by 김윤미(영화사올) on August 20, 2020. 이미지: 사람 3명, 텍스트.","August 20, 2020"
105,"Photo by @round_mandoo on August 28, 2020. 이미지: 사람 2명, 화면.","August 28, 2020"
106,"#teambarn #CHANEL #샤넬 #신민아 #립스틱 #비주얼이미지메이킹 #film

Editor. Yunjin Ha
Film. Team Barn
Model. Min-a Shin
Photographer. Seonguk Choi(product)
Makeup. Joyeon Won
Hair. Hyeyoung Lee
Nail. Jisuk Choi(brushlounge)
Stylist. Yunju Kang
Assistant. Haneul Kim / Jiyun Park",
107,"Photo by Minjung Kim on August 21, 2020. 이미지: 사람 1명 이상, 텍스트.","August 21, 2020"
108,"Photo shared by #취미생활그램 on August 28, 2020 tagging @kbs_fun. 이미지: 사람 3명, 화면, 실내.","August 28, 2020"
109,"Photo by J/N on July 01, 2020. 이미지: 그림.","July 01, 2020"
110,"movie trailer
- Movie: Diva
- release date: September, 2020
- starring: #shinminah #leeyooyoung
.
📝 thriller, mystery
📝 synopsis
Yi-Young (Shin Min-A) is a diva in the world of diving. She gets into an accident and loses her memory. While regaining her memory, Yi-Young uncovers the truth.
©️asianwiki

#Shinmina #shinminah 
#신민아 #이유영 
 #leeyooyoung #AMEntertainment",
111,"Photo shared by @kstar_myfavorite on August 25, 2020 tagging @illusomina. 이미지: 사람 1명.","August 25, 2020"
112,"Happy weekend 💕💕
일요일에도 열일🖤
-
#신민아 #ShinMinA #ShinMinAh #申敏儿",
113,"#teambarn #CHANEL #샤넬 #신민아 #립스틱 #비주얼이미지메이킹 #film

Editor. Yunjin Ha
Film. Team Barn
Model. Min-a Shin
Photographer. Seonguk Choi(product)
Makeup. Joyeon Won
Hair. Hyeyoung Lee
Nail. Jisuk Choi(brushlounge)
Stylist. Yunju Kang
Assistant. Haneul Kim / Jiyun Park",
114,"Photo shared by @_min_a_shin on August 13, 2020 tagging @illusomina, and @ament_official. 이미지: 사람 1명, 문구: '뉴스 연예·스포츠 1 디바 신민아-이유영 2 위너 송민호 강승윤 3 사랑의 콜센타 영탁 4 빅히트 방시혁 6 KT 오태곤-SK 이홍구 7 이병헌 이민정 8 디바 이규형 9 CLC9월 초 컴백 '디바', 신민 13 아X이유영이 완성한 가장 아.·. 11.586 [SC줌시]""나조차낮선나""..'디 20 바' 신민아의 새로운 얼굴, 데··· 9.709'.","August 13, 2020"
115,"Photo by 네일애 on May 30, 2020. 이미지: 사람 1명 이상, 근접 촬영.","May 30, 2020"
116,"Photo shared by allKfashion on August 13, 2020 tagging @cartier, and @illusomina. 이미지: 사람 1명, 문구: 'Cartier I Dispatch 뉴스는 젝트다 REFLECTION DE CARTIER EARRINGS (H8000629) £82,000/IDR 1,597,196,164.00'.","August 13, 2020"
117,"Photo by 씨네21 독자와의 소통공간 #씨네리 on September 03, 2020. 이미지: 사람 1명, 텍스트.","September 03, 2020"
118,"Photo by 후훗 유머 on September 10, 2020. 이미지: 문구: '30대 벤츠女 만취운전 50대 배달원 사망 메뉴 9월9일01시경 올왕리 음주운전 역주행으로 참변을 당한 50대 가장의 딸입니다. 청원기간 20-09-10 20-10-10 지난 새벽 저희 아버지는 평소처럼 치킨 배달을 하러 가셨습니다. 그날따라 저녁부터 주문이 않 아서 저녁도 못드시고 마지막 배달이라고 하고 가셨습니다. 배달을 간지 오래됐는데 돌아오지 않는 아버지를 찾으러 저희 어머니는 가게 문을 닫고 나섰습니다. 순간 119가 지나갔고 설마 하는 마음에 저희 가게에서 2km 근방에서 저'.","September 10, 2020"
119,"Photo by 조정석저장소 on July 30, 2020. 이미지: 사람 2명, 서 있는 사람들, 문구: 'Lo 사랑 나의'.","July 30, 2020"
120,"Photo by @kdrama__review on July 06, 2020. 이미지: 사람 1명, 문구: '보좌관 2 세상을 움직이는 사 람들 드라마 15세이상 김 편성 JTBC 2019.11.11. 2019.12.10 10부작 사이트 공식홈 시청률 청률 5.3% 닐슨코리아 보좌관2 본방사수를 놓쳤다면! 다시보기 TV연예 1,578 TALK 17,151 기본정보 구독 6,472 공식영상 회차정보 등장인물 시청률'.","July 06, 2020"
121,"Photo shared by STYLE PIECE on August 19, 2020 tagging @illusomina. 이미지: 사람 1명, 실외, 문구: '$ STYLEPIECE 로저비비에 (Roger Vivier) 신민아가 디렉팅 한 러브 스토리가 공개됐다 #로저비비에 #신민아 #디렉팅 #앱버서더 '로저비비에(Roger Vivier)''.","August 19, 2020"
122,"Photo by 박현민 on August 12, 2020. 이미지: 사람 2명, 서 있는 사람들, 실내.","August 12, 2020"
123,"Photo shared by @kstar_myfavorite on September 10, 2020 tagging @daraxxi, @bn_sj2013, @illusomina, @soohyun_k216, @jennierubyjane, @leejehoon_official, and @jxxvvxxk. 이미지: 사람 1명, 앉기, 실내.","September 10, 2020"
124,"Photo by 김포인천핫플 on August 05, 2020. 이미지: 사람 2명, 텍스트.","August 05, 2020"
125,"Photo shared by @_min_a_shin on August 04, 2020 tagging @couronne_official, @illusomina, and @ament_official. 이미지: 사람 1명, 서 있음.","August 04, 2020"
126,"Photo by Scene Baker on June 11, 2020. 이미지: 사람 1명 이상, 실외, 근접 촬영.","June 11, 2020"
127,"내일(13일) 오후 12시 10분!
MBC ‘출발 비디오 여행’ 숨어보는 명작 코너에서 만나요💛 
-
#신민아 #ShinMinA #ShinMinAh #申敏儿
#영화디바 #디바 #DIVA #최이영 #9월23일개봉
#출발비디오여행 #신작추천 #숨어보는명작 #숨보명",
128,"Photo shared by @_min_a_shin on July 17, 2020 tagging @ament_official. 이미지: 사람 1명, 실내.","July 17, 2020"
129,"#gongyoo💕 #gonggichul 💕 @management_soop .
.
.
#kpop#kdrama #kmovie#koreaactor
#myfavorite #Kstar 😘 👇😘👇😘👇😘👇 #이제훈#leejehoon
#박서준#parksoejoon
#산다라박 #sandarapark  #제니#jennie
#이재욱#leejaewook
#공유#gongyoo 
#신민아#shinmina #김수현#kimsoohyun 💕",
130,"Photo by @couronne_hyundai in 현대 프리미엄 아울렛 대전점. 이미지: 사람 2명, 실내.",
131,월욜 아침 아재의 추억소환 취미생활로 스타트~~이거 재목 모게요?? #비 #신민아 #이수영 #김사랑 #아재감성 #취미생활추천,
132,"Photo by 노스페이스 녹산점 on July 26, 2020. 사진 설명이 없습니다..","July 26, 2020"
133,"Photo by 지준학 on September 08, 2020. 이미지: 사람 1명, 문구: '나처럼 되고 싶었어? 디바 최고를향한추락 추락 최고를 향한 신민아 이유영 이규형 2020.09.23'.","September 08, 2020"
134,"귀여웤ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 
.
매일매일 업로드,
팔로우는 사랑입니다🙂
.
.
#좋튀#좋반#좋테#좋아요#일상#데일리#카카오#나혼자산다#신민아#이영현#전참시#댕댕이#놀면뭐하니#런닝맨#백파더#유재석#백종원#뉴21#김호중#김선경#유머#웃긴동영상#웃긴#동영상#예능#레전드#꿀잼",
135,"Photo shared by Korean Magazines on July 10, 2020 tagging @marieclairekorea, and @illusomina. 이미지: 사람 1명, 근접 촬영.","July 10, 2020"
136,"Photo by 텍스헤럴드  스타일로그 on August 19, 2020. 이미지: 사람 1명, 서 있음.","August 19, 2020"
137,"Photo shared by @kstar_myfavorite on June 21, 2020 tagging @management_soop. 이미지: 사람 1명, 전화.","June 21, 2020"
138,"🤍 @illusomina @cine_21 
-
#신민아 #ShinMinA #ShinMinAh #申敏儿
#씨네21 #cine21 #영화디바 #디바 #DIVA",
139,"Photo by 2018_beau on July 05, 2020. 이미지: 사람 1명.","July 05, 2020"
140,"Photo shared by @kstar_myfavorite on June 14, 2020 tagging @bn_sj2013, @illusomina, @soohyun_k216, @jennierubyjane, @leejehoon_official, and @jxxvvxxk. 이미지: 사람 1명, 근접 촬영.","June 14, 2020"
141,"Photo shared by @kstar_myfavorite on August 11, 2020 tagging @daraxxi, @bn_sj2013, @illusomina, @soohyun_k216, @management_soop, @jennierubyjane, @leejehoon_official, and @jxxvvxxk. 이미지: 사람 2명, 서 있는 사람들, 실내, 문구: '딸 루어 FIT 핏 공유가슴만들기'.","August 11, 2020"
142,"@leejehoon_official
 #handsome 😍
.
.
.
#kpop#kdrama #kmovie#koreaactor
#myfavorite #Kstar 😘

👇😘👇😘👇😘👇

#이제훈#leejehoon
#박서준#parksoejoon
#산다라박 #sandarapark  #제니#jennie
#이재욱#leejaewook
#공유#gongyoo 
#신민아#shinmina #김수현#kimsoohyun 💕",
143,"Photo by 은하조아 on August 28, 2020. 이미지: 사람 3명, 텍스트.","August 28, 2020"
144,"Photo by 상동21세기교회 싱어송라이터 on June 11, 2020. 이미지: 사람 1명, 근접 촬영, 문구: 'JO SUNG MO'.","June 11, 2020"
145,"Photo by 프리서치 on August 06, 2020. 이미지: 사람 1명, 문구: '보좌관1 Free Search 신민아김우빈 폭우피해 수재민 위해 '1억원' 기부'.","August 06, 2020"
146,"Photo shared by 네이버 영화판 운영 | 씨네플레이 on August 03, 2020 tagging @illusomina. 이미지: 사람 1명, 텍스트.","August 03, 2020"
147,"""내 자리가 탐나?""
수면 위로 떠오르는 최고를 향한 욕망
메인 30초 예고편 공개👑
 
#디바 #신민아 #이유영 #이규형 #9월23일대개봉 #미스터리 #스릴러",
148,"#디바 #디바메인예고편공개 
#신민아 #이유영 #이규형 #9월대개봉
#Repost @megabox_plus_m
• • • • • •
수면 위로 떠오르는 욕망과 광기
둘이 될 수 없는 자리🥇
 
🌟<디바> 메인 예고편 공개 기념 EVENT🌟
 
내 인생에서 광기가 최고치를 찍었던 순간은?
필수 해시태그+개인 SNS에 게시물 공유 후 댓글에 기대평 남기면
추첨을 통해 예매권을 드립니다🎁 (~8/27, 당첨자 개별고지)
 
필수 해시태그👑 #디바 #디바메인예고편공개
 
#신민아 #이유영 #이규형 #9월대개봉",
149,".
2️⃣
@ceragem_official 
@illusomina 
#신민아

#pause",
150,"Photo shared by COURONNE on September 03, 2020 tagging @couronne_official. 이미지: 신발, 문구: 'TCIF Thanks Couronne ThanksCouronne.t'sFriday It's Friday Re:she Flat & Heel 구매 시 ANKLET 증정 20/9/4 금요일 단, 하루! COURONNE'.","September 03, 2020"
151,"Photo shared by @kstar_myfavorite on May 29, 2020 tagging @bn_sj2013. 이미지: 사람 1명, 앉기.","May 29, 2020"
152,"Photo shared by SHIN MIN AH 🇻🇳 on August 20, 2020 tagging @illusomina. 이미지: 사람 1명.","August 20, 2020"
153,"Photo by 다락TV on September 08, 2020. 이미지: 사람 1명, 문구: '열혈 홍보 [디바] 신민아 김우빈 유퀴즈 부터 정희 까지!!'.","September 08, 2020"
154,This is a very old video 😉 it’s advertising 🥰very beautiful 😻😻————————————————————————————————————————#shinminah #shinmina #sojisub #sojisub_51k #소지섭 #소지섭팬미팅 #신민아 #sojisubfan #sojisub_inafans #sojisubindonesia51k #sojisuboppa #sojisubturkey #sojisub_malaysia,
155,"Photo by @woody.by on August 03, 2020. 이미지: 고양이, 실내.","August 03, 2020"
156,"Photo shared by КОРЕЯ▪️корейский▪️косметика on June 11, 2020 tagging @alena_vita. 이미지: 사람 1명, 서 있음, 나무, 실외.","June 11, 2020"
157,"Photo shared by @kstar_myfavorite on August 11, 2020 tagging @daraxxi. 이미지: 사람 1명, 근접 촬영, 실내.","August 11, 2020"
158,"Photo by 뽀로롱마카롱 on July 07, 2020. 이미지: 사람 1명, 근접 촬영.","July 07, 2020"
159,"Photo by Moon Moon Lee on July 21, 2020. 이미지: 사람 3명, 앉아 있는 사람들, 어린이.","July 21, 2020"
160,"Photo by ok_haha on September 07, 2020. 이미지: 신발, 문구: '무리수 투표 가장 충격적인 무리수는 (feat. 연예인) dAw n690'.","September 07, 2020"
161,"⠀
⠀
@petiteconcierge @rogervivier @illusomina
⠀
소수만 간직하기에는 아쉬웠던
배우 신민아씨의 열정과 진심을
⠀
우리 역시 진심을 담아 다수에게
전달될 수 있도록 노력하고 싶었던
⠀
A Vivier Love Story의 Making of 영상
⠀
기획 / 제작
⠀
@petitesoooo @everythingrey @01.0z @steph.kim @zeehyeon @rawwstudios @kimgyujin @chaelin_jwa @ament_official
⠀
⠀
⠀
📝 보석을 차듯 떨리는 마음으로
이따금씩 꺼내 보는 반짝였던 경험✨🙏
⠀
⠀
⠀
#로저비비에 #신민아 #avivierlovestory #메이킹 #비하인드 #영상기획 #Petiteconcierge #pttcstudio",
162,"Photo by 최은정 on August 28, 2020. 이미지: 사람 3명, 화면.","August 28, 2020"
163,"Photo by 영화사 올(OAL) on August 12, 2020. 이미지: 사람 4명.","August 12, 2020"
164,"Photo by Hi_Hoya on August 28, 2020. 이미지: 사람 3명, 화면.","August 28, 2020"
165,"Photo by 김선희 on August 28, 2020. 이미지: 사람 3명, 화면.","August 28, 2020"
166,"𖦹
[#itkwscenes] Eu se entrasse de dieta, provavelmente seria igual 🤣 ia ver até aluscinação hahahaha
📺 • 𝐃𝐫𝐚𝐦𝐚: Oh My Venus
🔮 • 𝐎𝐧𝐝𝐞 𝐚𝐬𝐬𝐢𝐬𝐭𝐢𝐫: Viki e Drama Fansubs.",
